top_category_name,middle_category_name,bottom_category_name,sub_category_name,image_src,brand,name,volume,price,discount_rate,rating,review_count,delivery_info,color_image_src,color_name,bedge,source_file,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/204/231017006619204.jpg?RS=450&SP=1&QT=20,ARENA,메모리 트레이닝복 상의 S3SC1SJ02NBL,S3SC1SJ02NBL,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/699/231019006632699.jpg?RS=450&SP=1&QT=20,ARENA,스몰로고 기획 맨투맨 S3SC1PO41MGY,S3SC1PO41MGY,"35,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/680/231019006632680.jpg?RS=450&SP=1&QT=20,ARENA,스몰로고 기획 맨투맨 S3SC1PO41BLK,S3SC1PO41BLK,"35,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/677/231019006632677.jpg?RS=450&SP=1&QT=20,ARENA,팀라인 메모리 맨투맨 S3SC1PO01NPK,,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/666/231019006632666.jpg?RS=450&SP=1&QT=20,ARENA,팀라인 메모리 맨투맨 S3SC1PO01BLK,S3SC1PO01BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/422/231017006615422.jpg?RS=450&SP=1&QT=20,ARENA,수변 티셔츠 S3MM1RT02BLK,S3MM1RT02BLK,"31,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/897/231017006614897.jpg?RS=450&SP=1&QT=20,ARENA,자가드 폴로 티셔츠 S3MM1RP02GBK,S3MM1RP02GBK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/895/231017006614895.jpg?RS=450&SP=1&QT=20,ARENA,자가드 폴로 티셔츠 S3MM1RP02BLK,S3MM1RP02BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/786/240216009021786.jpg?RS=450&SP=1&QT=20,ARENA,담보루 트레이닝 상의 S3FC1SJ41MGY,S3FC1SJ41MGY,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/510/240216009023510.jpg?RS=450&SP=1&QT=20,ARENA,담보루 트레이닝 상의 S3FC1SJ41BLK,S3FC1SJ41BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/830/240216009021830.jpg?RS=450&SP=1&QT=20,ARENA,코튼 스웨트 맨투맨 S3FC1PO01BLK,S3FC1PO01BLK,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/368/231024006659368.jpg?RS=450&SP=1&QT=20,NIKE,[나이키] 키즈 클럽 기모 플리스 풀집업 트랙 수트 FD3114_063,,"92,500",45%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/366/231024006659366.jpg?RS=450&SP=1&QT=20,NIKE,[나이키] 키즈 클럽 기모 플리스 풀집업 트랙 수트 FD3114_010,,"92,500",45%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/855/231017006614855.jpg?RS=450&SP=1&QT=20,ARENA,집업 후드 티셔츠 S2WC1HT02LBL,S2WC1HT02LBL,"34,800",60%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/866/231017006614866.jpg?RS=450&SP=1&QT=20,ARENA,베이직 후드 티셔츠 S2FC1HT01NVY,,"31,600",60%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/117/231017006619117.jpg?RS=450&SP=1&QT=20,ARENA,팀라인 트레이닝복 상의 S2SC1SJ02COR,,"31,600",60%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/007/230725005802007.jpg?RS=450&SP=1,MONTBELL,이그니스 다운 파카 여 BLACK JBWFWWDK031,BLACK,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/970/230725005801970.jpg?RS=450&SP=1,MONTBELL,미디 파카 여 RED JBWFWWJW131,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/006/230725005802006.jpg?RS=450&SP=1,MONTBELL,퍼머프로스트 다운 라이트 자켓 여 CHARCOAL JBWFWWDJ051,CHARCOAL,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/981/230725005801981.jpg?RS=450&SP=1,MONTBELL,라이트 알파인 다운 파카 여 BLACK JBWFWWDK051,BLACK,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/934/230725005801934.jpg?RS=450&SP=1&QT=20,MONTBELL,수페리어 다운 베스트 여 BLACK JBWFWWDV021,BLACK,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/991/230725005801991.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마 에어 라인 자켓 여 BLACK JBWFFWJF011,BLACK,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/988/230725005801988.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마 에어 자켓 여 DARK NAVY JBWFFWJF021,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/973/230725005801973.jpg?RS=450&SP=1&QT=20,MONTBELL,썬더패스 자켓 여 IVORY JBWFSWJA231,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/990/230725005801990.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마 에어 라인 자켓 여 IVORY JBWFFWJF012,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/980/230725005801980.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마플러스 200 자켓 여 IVORY JBWFFWJF031,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/975/230725005801975.jpg?RS=450&SP=1&QT=20,MONTBELL,라이트 쉘 자켓 여 OFF WHITE JBWFFWJL011,JBWFFWJL011,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/933/230725005801933.jpg?RS=450&SP=1&QT=20,MONTBELL,수페리어 다운 베스트 여 IVORY JBWFWWDV023,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/008/230725005802008.jpg?RS=450&SP=1&QT=20,MONTBELL,오디 파카 여 NAVY JBWFSWJW023,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/932/230725005801932.jpg?RS=450&SP=1&QT=20,MONTBELL,수페리어 다운 라운드넥 베스트 여 DARK GREEN JBWFWWDV072,GREEN,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/982/230725005801982.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마 에어 자켓 여 IVORY JBWFFWJF023,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/977/230725005801977.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마플러스 200 자켓 여 PLUM JBWFFWJF032,PLUM,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/625/240809026873625.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 W 아디컬러 클래식 트랙탑 (IK0431),,"111,500",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/686/240827029414686.jpg?RS=450&SP=1&QT=20,NIKE,나이키 W NSW 에센셜 UV 우븐 브이넥 바람막이 (FV7650-010),,"97,000",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/858/240624022491858.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 W 아디브레이크 트랙 탑 (IW5579),,"109,500",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/642/240626022747642.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 W 바람막이 슬림 크롭 우븐 자켓 트랙 탑 (IW5485),,"101,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/640/240626022747640.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 W 바람막이 슬림 크롭 우븐 자켓 트랙 탑 (IW5484),,"101,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/976/230725005801976.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마플러스 니트 가디건 여 IVORY JBWFFWJW023,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/159/240617021598159.jpg?RS=450&SP=1&QT=20,ARENA,포즈 여성 트레이닝 자켓 S4SL1SJ42BLK,S4SL1SJ42BLK,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/162/240617021598162.jpg?RS=450&SP=1&QT=20,ARENA,포즈 여성 트레이닝 자켓 S4SL1SJ42COR,S4SL1SJ42COR,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/931/230725005801931.jpg?RS=450&SP=1&QT=20,MONTBELL,O.D. 메쉬 베스트 여 BEIGE JBWXMWVW031,BEIGE,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/936/230725005801936.jpg?RS=450&SP=1&QT=20,MONTBELL,클리마 에어 베스트 여 IVORY JBWFFWVW012,,,,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/165/240130008566165.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 W 바람막이 러닝 자켓 오운더런 베이스 (IN1576),,"57,000",28%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/184/240216009022184.jpg?RS=450&SP=1&QT=20,ARENA,여성 바이린 패딩 자켓 S3WL1PJ02BLK,S3WL1PJ02BLK,"95,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/794/240216009021794.jpg?RS=450&SP=1&QT=20,ARENA,남성 경량 패딩자켓 S3WM1PJ05CGY,S3WM1PJ05CGY,"77,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/182/240216009022182.jpg?RS=450&SP=1&QT=20,ARENA,남성 하이넥 니트 자켓 S3WM1JK03OWT,,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/108/240216009022108.jpg?RS=450&SP=1&QT=20,ARENA,캠퍼 발수 자켓 S3FC1JK02BEG,S3FC1JK02BEG,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/325/231017006613325.jpg?RS=450&SP=1&QT=20,ARENA,나일론 경량 우븐 바람막이 S3SC1JK01BLK,S3SC1JK01BLK,"65,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/790/240216009021790.jpg?RS=450&SP=1&QT=20,ARENA,남성 경량 패딩자켓 S3WM1PJ05BLK,S3WM1PJ05BLK,"77,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/514/240216009023514.jpg?RS=450&SP=1&QT=20,ARENA,여성 미들 패딩자켓 S3WL1PJ04DBR,S3WL1PJ04DBR,"89,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/114/240216009022114.jpg?RS=450&SP=1&QT=20,ARENA,캠퍼 발수 자켓 S3FC1JK02OLV,S3FC1JK02OLV,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/598/240216009023598.jpg?RS=450&SP=1&QT=20,ARENA,남성 미들 패딩자켓 S3WM1PJ03BLK,S3WM1PJ03BLK,"89,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/194/240216009022194.jpg?RS=450&SP=1&QT=20,ARENA,남성 바이린 패딩 자켓 S3WM1PJ01BLK,S3WM1PJ01BLK,"95,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/109/240216009022109.jpg?RS=450&SP=1&QT=20,ARENA,캠퍼 발수 자켓 S3FC1JK02BLK,S3FC1JK02BLK,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/512/240216009023512.jpg?RS=450&SP=1&QT=20,ARENA,여성 미들 패딩자켓 S3WL1PJ04BLK,S3WL1PJ04BLK,"89,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/186/240216009022186.jpg?RS=450&SP=1&QT=20,ARENA,여성 바이린 패딩 자켓 S3WL1PJ02LPK,S3WL1PJ02LPK,"95,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/178/240216009022178.jpg?RS=450&SP=1&QT=20,ARENA,남성 블럭 발수자켓 S3FM1JK01DKH,,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/176/240216009022176.jpg?RS=450&SP=1&QT=20,ARENA,남성 블럭 발수자켓 S3FM1JK01BLK,S3FM1JK01BLK,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/443/231017006613443.jpg?RS=450&SP=1&QT=20,ARENA,나일론 경량 우븐 바람막이 S3SC1JK01CPK,,"65,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/192/240216009022192.jpg?RS=450&SP=1&QT=20,ARENA,남성 바이린 패딩 자켓 S3WM1PJ01NVY,,"95,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/180/240216009022180.jpg?RS=450&SP=1&QT=20,ARENA,남성 하이넥 니트 자켓 S3WM1JK03DNV,,"83,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/806/240216009021806.jpg?RS=450&SP=1&QT=20,ARENA,남성 퀼팅 베스트 S3WM1PV41BLK,S3WM1PV41BLK,"41,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/239/240216009022239.jpg?RS=450&SP=1&QT=20,ARENA,여성 퀼팅 베스트 S3WL1PV42OWT,S3WL1PV42OWT,"41,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/190/240216009022190.jpg?RS=450&SP=1&QT=20,ARENA,여성 퀼팅 패딩 자켓 S3WL1PJ41OWT,S3WL1PJ41OWT,"47,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/236/240216009022236.jpg?RS=450&SP=1&QT=20,ARENA,여성 퀼팅 베스트 S3WL1PV42BLK,S3WL1PV42BLK,"41,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/499/240216009023499.jpg?RS=450&SP=1&QT=20,ARENA,남성 퀼팅 베스트 S3WM1PV41OWT,,"41,400",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/390/231017006614390.jpg?RS=450&SP=1&QT=20,ARENA,우븐 아노락 자켓 S2SM1JK55BLK,S2SM1JK55BLK,"55,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/760/231017006614760.jpg?RS=450&SP=1&QT=20,ARENA,우븐 자켓 S2SM1JK56WHT,,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/208/231017006614208.jpg?RS=450&SP=1&QT=20,ARENA,스탠다드 자켓 S2SM1JK53BLK,S2SM1JK53BLK,"79,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/376/231017006614376.jpg?RS=450&SP=1&QT=20,ARENA,스탠다드 자켓 S2SC1JK54MGY,S2SC1JK54MGY,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/248/231017006614248.jpg?RS=450&SP=1&QT=20,ARENA,우븐 자켓 S2SM1JK56BLK,S2SM1JK56BLK,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/447/231017006614447.jpg?RS=450&SP=1&QT=20,ARENA,부클 미들 자켓 S2FC1JK01OWT,,"55,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/444/231017006614444.jpg?RS=450&SP=1,ARENA,부클 미들 자켓 S2FC1JK01CGY,S2FC1JK01CGY,"55,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/211/231017006614211.jpg?RS=450&SP=1,ARENA,스탠다드 자켓 S2SM1JK53RED,,"79,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/191/231017006614191.jpg?RS=450&SP=1,ARENA,스탠다드 자켓 S2SC1JK57GRY,S2SC1JK57GRY,"59,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/168/231017006614168.jpg?RS=450&SP=1,ARENA,스탠다드 자켓 S2SC1JK57BLK,S2SC1JK57BLK,"59,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/386/231017006614386.jpg?RS=450&SP=1,ARENA,스탠다드 자켓 S2SC1JK54RED,,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/340/231017006614340.jpg?RS=450&SP=1,ARENA,스탠다드 자켓 S2SC1JK54BLK,S2SC1JK54BLK,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/153/231017006614153.jpg?RS=450&SP=1,ARENA,에센셜 히든후드 자켓 S2SC1JK52BLU,S2SC1JK52BLU,"59,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/140/231017006614140.jpg?RS=450&SP=1,ARENA,에센셜 히든후드 자켓 S2SC1JK52BLK,S2SC1JK52BLK,"59,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/115/231017006614115.jpg?RS=450&SP=1&QT=20,ARENA,에센셜 자켓 S2SC1JK51BLU,S2SC1JK51BLU,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/099/231017006614099.jpg?RS=450&SP=1&QT=20,ARENA,에센셜 자켓 S2SC1JK51BLK,S2SC1JK51BLK,"63,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/440/231017006614440.jpg?RS=450&SP=1&QT=20,ARENA,기획 보아 플리스 자켓 S2FC1JK41OWT,,"27,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/428/231017006614428.jpg?RS=450&SP=1&QT=20,ARENA,사카리바 자켓 S2FC1JK02MGY,S2FC1JK02MGY,"39,600",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,여성의류,아우터,https://image.sivillage.com/upload/C00001/goods/org/442/231017006614442.jpg?RS=450&SP=1&QT=20,ARENA,사카리바 자켓 S2FC1JK02BLK,S2FC1JK02BLK,"39,600",60%,,,,,,,아우터.csv,
